"lon","lat","bathy"
171.987005649718,65.029213483,30
172.071186440678,65.029213483,96
172.155367231638,65.029213483,140
172.239548022599,65.029213483,128
172.323728813559,65.029213483,60
172.40790960452,65.029213483,121
172.49209039548,65.029213483,79
172.576271186441,65.029213483,42
172.660451977401,65.029213483,87
172.744632768362,65.029213483,119
172.828813559322,65.029213483,140
172.912994350283,65.029213483,143
172.997175141243,65.029213483,106
173.081355932203,65.029213483,85
173.165536723164,65.029213483,71
173.249717514124,65.029213483,129
173.333898305085,65.029213483,85
173.418079096045,65.029213483,33
173.502259887006,65.029213483,10
173.586440677966,65.029213483,7
173.670621468927,65.029213483,6
173.754802259887,65.029213483,5
173.838983050847,65.029213483,4
173.923163841808,65.029213483,3
174.007344632768,65.029213483,8
174.091525423729,65.029213483,34
174.175706214689,65.029213483,83
174.25988700565,65.029213483,88
174.34406779661,65.029213483,71
174.428248587571,65.029213483,79
174.512429378531,65.029213483,53
174.596610169492,65.029213483,36
174.680790960452,65.029213483,35
174.764971751412,65.029213483,40
174.849152542373,65.029213483,32
174.933333333333,65.029213483,28
175.017514124294,65.029213483,44
175.101694915254,65.029213483,58
175.185875706215,65.029213483,41
175.270056497175,65.029213483,28
175.354237288136,65.029213483,16
175.438418079096,65.029213483,29
175.522598870056,65.029213483,31
175.606779661017,65.029213483,31
175.690960451977,65.029213483,31
175.775141242938,65.029213483,36
175.859322033898,65.029213483,41
175.943502824859,65.029213483,43
176.027683615819,65.029213483,34
176.11186440678,65.029213483,46
176.19604519774,65.029213483,40
176.280225988701,65.029213483,28
176.364406779661,65.029213483,16
176.448587570621,65.029213483,12
176.532768361582,65.029213483,6
176.616949152542,65.029213483,5
176.701129943503,65.029213483,5
176.785310734463,65.029213483,7
176.869491525424,65.029213483,8
176.953672316384,65.029213483,22
177.037853107345,65.029213483,17
177.122033898305,65.029213483,7
177.206214689266,65.029213483,2
177.290395480226,65.029213483,17
177.374576271186,65.029213483,21
177.458757062147,65.029213483,21
177.542937853107,65.029213483,24
177.627118644068,65.029213483,7
177.711299435028,65.029213483,9
177.795480225989,65.029213483,10
177.879661016949,65.029213483,11
177.96384180791,65.029213483,11
178.04802259887,65.029213483,10
178.132203389831,65.029213483,14
178.216384180791,65.029213483,43
178.300564971751,65.029213483,80
178.384745762712,65.029213483,92
178.468926553672,65.029213483,123
178.553107344633,65.029213483,191
178.637288135593,65.029213483,295
178.721468926554,65.029213483,276
178.805649717514,65.029213483,280
178.889830508475,65.029213483,270
178.974011299435,65.029213483,238
179.058192090395,65.029213483,152
179.142372881356,65.029213483,136
179.226553672316,65.029213483,119
179.310734463277,65.029213483,139
179.394915254237,65.029213483,132
179.479096045198,65.029213483,143
179.563276836158,65.029213483,141
179.647457627119,65.029213483,92
179.731638418079,65.029213483,41
179.81581920904,65.029213483,12
179.9,65.029213483,3
165,64.9449655670903,873
165.08418079096,64.9449655670903,799
165.168361581921,64.9449655670903,778
165.252542372881,64.9449655670903,893
165.336723163842,64.9449655670903,954
165.420903954802,64.9449655670903,765
165.505084745763,64.9449655670903,759
165.589265536723,64.9449655670903,716
165.673446327684,64.9449655670903,866
165.757627118644,64.9449655670903,676
165.841807909605,64.9449655670903,685
165.925988700565,64.9449655670903,554
166.010169491525,64.9449655670903,630
166.094350282486,64.9449655670903,776
166.178531073446,64.9449655670903,659
166.262711864407,64.9449655670903,589
166.346892655367,64.9449655670903,567
166.431073446328,64.9449655670903,476
166.515254237288,64.9449655670903,391
166.599435028249,64.9449655670903,382
166.683615819209,64.9449655670903,377
166.767796610169,64.9449655670903,395
166.85197740113,64.9449655670903,476
166.93615819209,64.9449655670903,485
167.020338983051,64.9449655670903,491
167.104519774011,64.9449655670903,550
167.188700564972,64.9449655670903,584
167.272881355932,64.9449655670903,673
167.357062146893,64.9449655670903,688
167.441242937853,64.9449655670903,580
167.525423728814,64.9449655670903,565
167.609604519774,64.9449655670903,673
167.693785310734,64.9449655670903,623
167.777966101695,64.9449655670903,526
167.862146892655,64.9449655670903,479
167.946327683616,64.9449655670903,589
168.030508474576,64.9449655670903,673
168.114689265537,64.9449655670903,477
168.198870056497,64.9449655670903,376
168.283050847458,64.9449655670903,300
168.367231638418,64.9449655670903,243
168.451412429379,64.9449655670903,203
168.535593220339,64.9449655670903,145
168.619774011299,64.9449655670903,305
168.70395480226,64.9449655670903,296
168.78813559322,64.9449655670903,326
168.872316384181,64.9449655670903,415
168.956497175141,64.9449655670903,501
169.040677966102,64.9449655670903,383
169.124858757062,64.9449655670903,334
169.209039548023,64.9449655670903,325
169.293220338983,64.9449655670903,347
169.377401129944,64.9449655670903,232
169.461581920904,64.9449655670903,301
169.545762711864,64.9449655670903,287
169.629943502825,64.9449655670903,239
169.714124293785,64.9449655670903,226
169.798305084746,64.9449655670903,176
169.882485875706,64.9449655670903,66
169.966666666667,64.9449655670903,51
170.050847457627,64.9449655670903,39
170.135028248588,64.9449655670903,35
170.219209039548,64.9449655670903,29
170.303389830508,64.9449655670903,27
170.387570621469,64.9449655670903,14
170.471751412429,64.9449655670903,11
170.55593220339,64.9449655670903,9
170.64011299435,64.9449655670903,7
170.724293785311,64.9449655670903,9
170.808474576271,64.9449655670903,8
170.892655367232,64.9449655670903,9
170.976836158192,64.9449655670903,10
171.061016949153,64.9449655670903,13
171.145197740113,64.9449655670903,13
171.229378531073,64.9449655670903,12
171.313559322034,64.9449655670903,9
171.397740112994,64.9449655670903,8
171.481920903955,64.9449655670903,7
171.566101694915,64.9449655670903,7
171.650282485876,64.9449655670903,8
171.734463276836,64.9449655670903,11
171.818644067797,64.9449655670903,22
171.902824858757,64.9449655670903,48
171.987005649718,64.9449655670903,100
172.071186440678,64.9449655670903,210
172.155367231638,64.9449655670903,151
172.239548022599,64.9449655670903,99
172.323728813559,64.9449655670903,178
172.40790960452,64.9449655670903,378
172.49209039548,64.9449655670903,155
172.576271186441,64.9449655670903,112
172.660451977401,64.9449655670903,58
172.744632768362,64.9449655670903,56
172.828813559322,64.9449655670903,68
172.912994350283,64.9449655670903,105
172.997175141243,64.9449655670903,154
173.081355932203,64.9449655670903,185
173.165536723164,64.9449655670903,103
173.249717514124,64.9449655670903,103
173.333898305085,64.9449655670903,58
173.418079096045,64.9449655670903,29
173.502259887006,64.9449655670903,14
173.586440677966,64.9449655670903,6
173.670621468927,64.9449655670903,7
173.754802259887,64.9449655670903,6
173.838983050847,64.9449655670903,6
173.923163841808,64.9449655670903,7
174.007344632768,64.9449655670903,8
174.091525423729,64.9449655670903,19
174.175706214689,64.9449655670903,28
174.25988700565,64.9449655670903,19
174.34406779661,64.9449655670903,58
174.428248587571,64.9449655670903,48
174.512429378531,64.9449655670903,23
174.596610169492,64.9449655670903,20
174.680790960452,64.9449655670903,49
174.764971751412,64.9449655670903,38
174.849152542373,64.9449655670903,33
174.933333333333,64.9449655670903,28
175.017514124294,64.9449655670903,38
175.101694915254,64.9449655670903,43
175.185875706215,64.9449655670903,43
175.270056497175,64.9449655670903,37
175.354237288136,64.9449655670903,26
175.438418079096,64.9449655670903,31
175.522598870056,64.9449655670903,40
175.606779661017,64.9449655670903,34
175.690960451977,64.9449655670903,25
175.775141242938,64.9449655670903,30
175.859322033898,64.9449655670903,28
175.943502824859,64.9449655670903,24
176.027683615819,64.9449655670903,9
176.11186440678,64.9449655670903,8
176.19604519774,64.9449655670903,16
176.280225988701,64.9449655670903,27
176.364406779661,64.9449655670903,15
176.448587570621,64.9449655670903,11
176.532768361582,64.9449655670903,12
176.616949152542,64.9449655670903,8
176.701129943503,64.9449655670903,9
176.785310734463,64.9449655670903,9
176.869491525424,64.9449655670903,9
176.953672316384,64.9449655670903,15
177.037853107345,64.9449655670903,39
177.122033898305,64.9449655670903,38
177.206214689266,64.9449655670903,32
177.290395480226,64.9449655670903,3
177.374576271186,64.9449655670903,1
177.458757062147,64.9449655670903,-1
177.542937853107,64.9449655670903,3
177.627118644068,64.9449655670903,9
177.711299435028,64.9449655670903,6
177.795480225989,64.9449655670903,7
177.879661016949,64.9449655670903,9
177.96384180791,64.9449655670903,12
178.04802259887,64.9449655670903,37
178.132203389831,64.9449655670903,87
178.216384180791,64.9449655670903,147
178.300564971751,64.9449655670903,237
178.384745762712,64.9449655670903,275
178.468926553672,64.9449655670903,274
178.553107344633,64.9449655670903,338
178.637288135593,64.9449655670903,240
178.721468926554,64.9449655670903,206
178.805649717514,64.9449655670903,156
178.889830508475,64.9449655670903,111
178.974011299435,64.9449655670903,84
179.058192090395,64.9449655670903,68
179.142372881356,64.9449655670903,49
179.226553672316,64.9449655670903,81
179.310734463277,64.9449655670903,79
179.394915254237,64.9449655670903,69
179.479096045198,64.9449655670903,72
179.563276836158,64.9449655670903,70
179.647457627119,64.9449655670903,47
179.731638418079,64.9449655670903,11
179.81581920904,64.9449655670903,-7
179.9,64.9449655670903,-17
165,64.8607176511807,820
165.08418079096,64.8607176511807,867
165.168361581921,64.8607176511807,868
165.252542372881,64.8607176511807,863
165.336723163842,64.8607176511807,867
165.420903954802,64.8607176511807,760
165.505084745763,64.8607176511807,719
165.589265536723,64.8607176511807,648
165.673446327684,64.8607176511807,667
165.757627118644,64.8607176511807,630
165.841807909605,64.8607176511807,594
165.925988700565,64.8607176511807,578
166.010169491525,64.8607176511807,668
166.094350282486,64.8607176511807,534
166.178531073446,64.8607176511807,525
166.262711864407,64.8607176511807,619
166.346892655367,64.8607176511807,517
166.431073446328,64.8607176511807,616
166.515254237288,64.8607176511807,665
166.599435028249,64.8607176511807,596
166.683615819209,64.8607176511807,490
166.767796610169,64.8607176511807,591
166.85197740113,64.8607176511807,539
166.93615819209,64.8607176511807,534
167.020338983051,64.8607176511807,588
167.104519774011,64.8607176511807,715
167.188700564972,64.8607176511807,673
167.272881355932,64.8607176511807,957
167.357062146893,64.8607176511807,951
167.441242937853,64.8607176511807,817
167.525423728814,64.8607176511807,693
167.609604519774,64.8607176511807,684
167.693785310734,64.8607176511807,581
167.777966101695,64.8607176511807,504
167.862146892655,64.8607176511807,638
167.946327683616,64.8607176511807,695
168.030508474576,64.8607176511807,623
168.114689265537,64.8607176511807,284
168.198870056497,64.8607176511807,303
168.283050847458,64.8607176511807,437
168.367231638418,64.8607176511807,561
168.451412429379,64.8607176511807,389
168.535593220339,64.8607176511807,318
168.619774011299,64.8607176511807,206
168.70395480226,64.8607176511807,147
168.78813559322,64.8607176511807,195
168.872316384181,64.8607176511807,280
168.956497175141,64.8607176511807,353
169.040677966102,64.8607176511807,394
169.124858757062,64.8607176511807,250
169.209039548023,64.8607176511807,205
169.293220338983,64.8607176511807,252
169.377401129944,64.8607176511807,238
169.461581920904,64.8607176511807,282
169.545762711864,64.8607176511807,226
169.629943502825,64.8607176511807,92
169.714124293785,64.8607176511807,57
169.798305084746,64.8607176511807,58
169.882485875706,64.8607176511807,45
169.966666666667,64.8607176511807,43
170.050847457627,64.8607176511807,36
170.135028248588,64.8607176511807,34
170.219209039548,64.8607176511807,29
170.303389830508,64.8607176511807,25
170.387570621469,64.8607176511807,14
170.471751412429,64.8607176511807,11
170.55593220339,64.8607176511807,7
170.64011299435,64.8607176511807,5
170.724293785311,64.8607176511807,5
170.808474576271,64.8607176511807,5
170.892655367232,64.8607176511807,6
170.976836158192,64.8607176511807,7
171.061016949153,64.8607176511807,13
171.145197740113,64.8607176511807,13
171.229378531073,64.8607176511807,12
171.313559322034,64.8607176511807,11
171.397740112994,64.8607176511807,10
171.481920903955,64.8607176511807,9
171.566101694915,64.8607176511807,12
171.650282485876,64.8607176511807,23
171.734463276836,64.8607176511807,61
171.818644067797,64.8607176511807,89
171.902824858757,64.8607176511807,119
171.987005649718,64.8607176511807,168
172.071186440678,64.8607176511807,224
172.155367231638,64.8607176511807,246
172.239548022599,64.8607176511807,234
172.323728813559,64.8607176511807,224
172.40790960452,64.8607176511807,218
172.49209039548,64.8607176511807,146
172.576271186441,64.8607176511807,91
172.660451977401,64.8607176511807,99
172.744632768362,64.8607176511807,102
172.828813559322,64.8607176511807,97
172.912994350283,64.8607176511807,89
172.997175141243,64.8607176511807,133
173.081355932203,64.8607176511807,171
173.165536723164,64.8607176511807,138
173.249717514124,64.8607176511807,175
173.333898305085,64.8607176511807,26
173.418079096045,64.8607176511807,26
173.502259887006,64.8607176511807,32
173.586440677966,64.8607176511807,30
173.670621468927,64.8607176511807,7
173.754802259887,64.8607176511807,9
173.838983050847,64.8607176511807,11
173.923163841808,64.8607176511807,12
174.007344632768,64.8607176511807,4
174.091525423729,64.8607176511807,11
174.175706214689,64.8607176511807,12
174.25988700565,64.8607176511807,8
174.34406779661,64.8607176511807,26
174.428248587571,64.8607176511807,26
174.512429378531,64.8607176511807,32
174.596610169492,64.8607176511807,39
174.680790960452,64.8607176511807,39
174.764971751412,64.8607176511807,34
174.849152542373,64.8607176511807,31
174.933333333333,64.8607176511807,31
175.017514124294,64.8607176511807,51
175.101694915254,64.8607176511807,61
175.185875706215,64.8607176511807,49
175.270056497175,64.8607176511807,38
175.354237288136,64.8607176511807,43
175.438418079096,64.8607176511807,44
175.522598870056,64.8607176511807,33
175.606779661017,64.8607176511807,31
175.690960451977,64.8607176511807,24
175.775141242938,64.8607176511807,28
175.859322033898,64.8607176511807,24
175.943502824859,64.8607176511807,6
176.027683615819,64.8607176511807,28
176.11186440678,64.8607176511807,29
176.19604519774,64.8607176511807,26
176.280225988701,64.8607176511807,-2
176.364406779661,64.8607176511807,0
176.448587570621,64.8607176511807,6
176.532768361582,64.8607176511807,8
176.616949152542,64.8607176511807,3
176.701129943503,64.8607176511807,2
176.785310734463,64.8607176511807,3
176.869491525424,64.8607176511807,5
176.953672316384,64.8607176511807,13
177.037853107345,64.8607176511807,20
177.122033898305,64.8607176511807,17
177.206214689266,64.8607176511807,11
177.290395480226,64.8607176511807,4
177.374576271186,64.8607176511807,-2
177.458757062147,64.8607176511807,3
177.542937853107,64.8607176511807,6
177.627118644068,64.8607176511807,9
177.711299435028,64.8607176511807,10
177.795480225989,64.8607176511807,18
177.879661016949,64.8607176511807,41
177.96384180791,64.8607176511807,150
178.04802259887,64.8607176511807,318
178.132203389831,64.8607176511807,446
178.216384180791,64.8607176511807,504
178.300564971751,64.8607176511807,467
178.384745762712,64.8607176511807,292
178.468926553672,64.8607176511807,268
178.553107344633,64.8607176511807,176
178.637288135593,64.8607176511807,220
178.721468926554,64.8607176511807,207
178.805649717514,64.8607176511807,166
178.889830508475,64.8607176511807,127
178.974011299435,64.8607176511807,99
179.058192090395,64.8607176511807,67
179.142372881356,64.8607176511807,40
179.226553672316,64.8607176511807,15
179.310734463277,64.8607176511807,19
179.394915254237,64.8607176511807,40
179.479096045198,64.8607176511807,32
179.563276836158,64.8607176511807,24
179.647457627119,64.8607176511807,-3
179.731638418079,64.8607176511807,-10
179.81581920904,64.8607176511807,-19
179.9,64.8607176511807,-25
165,64.776469735271,995
165.08418079096,64.776469735271,756
165.168361581921,64.776469735271,723
165.252542372881,64.776469735271,567
165.336723163842,64.776469735271,612
165.420903954802,64.776469735271,762
165.505084745763,64.776469735271,683
165.589265536723,64.776469735271,659
165.673446327684,64.776469735271,723
165.757627118644,64.776469735271,681
165.841807909605,64.776469735271,634
165.925988700565,64.776469735271,582
166.010169491525,64.776469735271,533
166.094350282486,64.776469735271,629
166.178531073446,64.776469735271,541
166.262711864407,64.776469735271,624
166.346892655367,64.776469735271,578
166.431073446328,64.776469735271,510
166.515254237288,64.776469735271,558
166.599435028249,64.776469735271,512
166.683615819209,64.776469735271,472
166.767796610169,64.776469735271,522
166.85197740113,64.776469735271,542
166.93615819209,64.776469735271,543
167.020338983051,64.776469735271,569
167.104519774011,64.776469735271,712
167.188700564972,64.776469735271,783
167.272881355932,64.776469735271,1017
167.357062146893,64.776469735271,914
167.441242937853,64.776469735271,670
167.525423728814,64.776469735271,664
167.609604519774,64.776469735271,645
167.693785310734,64.776469735271,640
167.777966101695,64.776469735271,471
167.862146892655,64.776469735271,446
167.946327683616,64.776469735271,432
168.030508474576,64.776469735271,453
168.114689265537,64.776469735271,434
168.198870056497,64.776469735271,528
168.283050847458,64.776469735271,395
168.367231638418,64.776469735271,406
168.451412429379,64.776469735271,302
168.535593220339,64.776469735271,256
168.619774011299,64.776469735271,343
168.70395480226,64.776469735271,397
168.78813559322,64.776469735271,323
168.872316384181,64.776469735271,149
168.956497175141,64.776469735271,149
169.040677966102,64.776469735271,105
169.124858757062,64.776469735271,178
169.209039548023,64.776469735271,164
169.293220338983,64.776469735271,157
169.377401129944,64.776469735271,85
169.461581920904,64.776469735271,71
169.545762711864,64.776469735271,56
169.629943502825,64.776469735271,51
169.714124293785,64.776469735271,46
169.798305084746,64.776469735271,43
169.882485875706,64.776469735271,39
169.966666666667,64.776469735271,35
170.050847457627,64.776469735271,30
170.135028248588,64.776469735271,29
170.219209039548,64.776469735271,26
170.303389830508,64.776469735271,26
170.387570621469,64.776469735271,19
170.471751412429,64.776469735271,14
170.55593220339,64.776469735271,11
170.64011299435,64.776469735271,9
170.724293785311,64.776469735271,5
170.808474576271,64.776469735271,4
170.892655367232,64.776469735271,5
170.976836158192,64.776469735271,5
171.061016949153,64.776469735271,11
171.145197740113,64.776469735271,10
171.229378531073,64.776469735271,8
171.313559322034,64.776469735271,36
171.397740112994,64.776469735271,100
171.481920903955,64.776469735271,88
171.566101694915,64.776469735271,113
171.650282485876,64.776469735271,44
171.734463276836,64.776469735271,179
171.818644067797,64.776469735271,168
171.902824858757,64.776469735271,206
171.987005649718,64.776469735271,234
172.071186440678,64.776469735271,253
172.155367231638,64.776469735271,427
172.239548022599,64.776469735271,456
172.323728813559,64.776469735271,353
172.40790960452,64.776469735271,248
172.49209039548,64.776469735271,201
172.576271186441,64.776469735271,333
172.660451977401,64.776469735271,301
172.744632768362,64.776469735271,243
172.828813559322,64.776469735271,247
172.912994350283,64.776469735271,253
172.997175141243,64.776469735271,160
173.081355932203,64.776469735271,111
173.165536723164,64.776469735271,114
173.249717514124,64.776469735271,106
173.333898305085,64.776469735271,85
173.418079096045,64.776469735271,34
173.502259887006,64.776469735271,71
173.586440677966,64.776469735271,58
173.670621468927,64.776469735271,48
173.754802259887,64.776469735271,42
173.838983050847,64.776469735271,30
173.923163841808,64.776469735271,38
174.007344632768,64.776469735271,35
174.091525423729,64.776469735271,23
174.175706214689,64.776469735271,41
174.25988700565,64.776469735271,24
174.34406779661,64.776469735271,5
174.428248587571,64.776469735271,8
174.512429378531,64.776469735271,11
174.596610169492,64.776469735271,13
174.680790960452,64.776469735271,43
174.764971751412,64.776469735271,50
174.849152542373,64.776469735271,41
174.933333333333,64.776469735271,33
175.017514124294,64.776469735271,21
175.101694915254,64.776469735271,28
175.185875706215,64.776469735271,18
175.270056497175,64.776469735271,34
175.354237288136,64.776469735271,55
175.438418079096,64.776469735271,74
175.522598870056,64.776469735271,104
175.606779661017,64.776469735271,74
175.690960451977,64.776469735271,34
175.775141242938,64.776469735271,95
175.859322033898,64.776469735271,66
175.943502824859,64.776469735271,72
176.027683615819,64.776469735271,99
176.11186440678,64.776469735271,26
176.19604519774,64.776469735271,8
176.280225988701,64.776469735271,8
176.364406779661,64.776469735271,6
176.448587570621,64.776469735271,-2
176.532768361582,64.776469735271,-4
176.616949152542,64.776469735271,-5
176.701129943503,64.776469735271,-5
176.785310734463,64.776469735271,-5
176.869491525424,64.776469735271,-5
176.953672316384,64.776469735271,-4
177.037853107345,64.776469735271,9
177.122033898305,64.776469735271,29
177.206214689266,64.776469735271,10
177.290395480226,64.776469735271,64
177.374576271186,64.776469735271,101
177.458757062147,64.776469735271,23
177.542937853107,64.776469735271,12
177.627118644068,64.776469735271,2
177.711299435028,64.776469735271,14
177.795480225989,64.776469735271,44
177.879661016949,64.776469735271,172
177.96384180791,64.776469735271,138
178.04802259887,64.776469735271,61
178.132203389831,64.776469735271,48
178.216384180791,64.776469735271,47
178.300564971751,64.776469735271,38
178.384745762712,64.776469735271,42
178.468926553672,64.776469735271,32
178.553107344633,64.776469735271,34
178.637288135593,64.776469735271,30
178.721468926554,64.776469735271,19
178.805649717514,64.776469735271,14
178.889830508475,64.776469735271,7
178.974011299435,64.776469735271,5
179.058192090395,64.776469735271,-1
179.142372881356,64.776469735271,-6
179.226553672316,64.776469735271,-8
179.310734463277,64.776469735271,-10
179.394915254237,64.776469735271,-12
179.479096045198,64.776469735271,-15
179.563276836158,64.776469735271,-18
179.647457627119,64.776469735271,-21
179.731638418079,64.776469735271,-24
179.81581920904,64.776469735271,-27
179.9,64.776469735271,-30
165,64.6922218193613,969
165.08418079096,64.6922218193613,816
165.168361581921,64.6922218193613,751
165.252542372881,64.6922218193613,538
165.336723163842,64.6922218193613,566
165.420903954802,64.6922218193613,502
165.505084745763,64.6922218193613,552
165.589265536723,64.6922218193613,680
165.673446327684,64.6922218193613,757
165.757627118644,64.6922218193613,853
165.841807909605,64.6922218193613,674
165.925988700565,64.6922218193613,555
166.010169491525,64.6922218193613,668
166.094350282486,64.6922218193613,766
166.178531073446,64.6922218193613,718
166.262711864407,64.6922218193613,663
166.346892655367,64.6922218193613,558
166.431073446328,64.6922218193613,588
166.515254237288,64.6922218193613,649
166.599435028249,64.6922218193613,660
166.683615819209,64.6922218193613,553
166.767796610169,64.6922218193613,566
166.85197740113,64.6922218193613,544
166.93615819209,64.6922218193613,535
167.020338983051,64.6922218193613,634
167.104519774011,64.6922218193613,705
167.188700564972,64.6922218193613,778
167.272881355932,64.6922218193613,805
167.357062146893,64.6922218193613,853
167.441242937853,64.6922218193613,782
167.525423728814,64.6922218193613,850
167.609604519774,64.6922218193613,700
167.693785310734,64.6922218193613,655
167.777966101695,64.6922218193613,528
167.862146892655,64.6922218193613,650
167.946327683616,64.6922218193613,626
168.030508474576,64.6922218193613,598
168.114689265537,64.6922218193613,479
168.198870056497,64.6922218193613,502
168.283050847458,64.6922218193613,501
168.367231638418,64.6922218193613,299
168.451412429379,64.6922218193613,449
168.535593220339,64.6922218193613,564
168.619774011299,64.6922218193613,479
168.70395480226,64.6922218193613,487
168.78813559322,64.6922218193613,156
168.872316384181,64.6922218193613,227
168.956497175141,64.6922218193613,331
169.040677966102,64.6922218193613,185
169.124858757062,64.6922218193613,189
169.209039548023,64.6922218193613,199
169.293220338983,64.6922218193613,146
169.377401129944,64.6922218193613,138
169.461581920904,64.6922218193613,107
169.545762711864,64.6922218193613,89
169.629943502825,64.6922218193613,102
169.714124293785,64.6922218193613,52
169.798305084746,64.6922218193613,44
169.882485875706,64.6922218193613,36
169.966666666667,64.6922218193613,32
170.050847457627,64.6922218193613,28
170.135028248588,64.6922218193613,26
170.219209039548,64.6922218193613,23
170.303389830508,64.6922218193613,22
170.387570621469,64.6922218193613,15
170.471751412429,64.6922218193613,13
170.55593220339,64.6922218193613,11
170.64011299435,64.6922218193613,11
170.724293785311,64.6922218193613,9
170.808474576271,64.6922218193613,10
170.892655367232,64.6922218193613,12
170.976836158192,64.6922218193613,16
171.061016949153,64.6922218193613,10
171.145197740113,64.6922218193613,8
171.229378531073,64.6922218193613,9
171.313559322034,64.6922218193613,30
171.397740112994,64.6922218193613,28
171.481920903955,64.6922218193613,43
171.566101694915,64.6922218193613,75
171.650282485876,64.6922218193613,65
171.734463276836,64.6922218193613,169
171.818644067797,64.6922218193613,285
171.902824858757,64.6922218193613,293
171.987005649718,64.6922218193613,288
172.071186440678,64.6922218193613,401
172.155367231638,64.6922218193613,326
172.239548022599,64.6922218193613,337
172.323728813559,64.6922218193613,253
172.40790960452,64.6922218193613,385
172.49209039548,64.6922218193613,286
172.576271186441,64.6922218193613,308
172.660451977401,64.6922218193613,312
172.744632768362,64.6922218193613,259
172.828813559322,64.6922218193613,290
172.912994350283,64.6922218193613,345
172.997175141243,64.6922218193613,237
173.081355932203,64.6922218193613,193
173.165536723164,64.6922218193613,151
173.249717514124,64.6922218193613,134
173.333898305085,64.6922218193613,160
173.418079096045,64.6922218193613,126
173.502259887006,64.6922218193613,115
173.586440677966,64.6922218193613,88
173.670621468927,64.6922218193613,30
173.754802259887,64.6922218193613,34
173.838983050847,64.6922218193613,38
173.923163841808,64.6922218193613,44
174.007344632768,64.6922218193613,40
174.091525423729,64.6922218193613,45
174.175706214689,64.6922218193613,111
174.25988700565,64.6922218193613,118
174.34406779661,64.6922218193613,10
174.428248587571,64.6922218193613,10
174.512429378531,64.6922218193613,8
174.596610169492,64.6922218193613,7
174.680790960452,64.6922218193613,7
174.764971751412,64.6922218193613,15
174.849152542373,64.6922218193613,53
174.933333333333,64.6922218193613,56
175.017514124294,64.6922218193613,125
175.101694915254,64.6922218193613,111
175.185875706215,64.6922218193613,80
175.270056497175,64.6922218193613,153
175.354237288136,64.6922218193613,281
175.438418079096,64.6922218193613,404
175.522598870056,64.6922218193613,484
175.606779661017,64.6922218193613,248
175.690960451977,64.6922218193613,132
175.775141242938,64.6922218193613,146
175.859322033898,64.6922218193613,120
175.943502824859,64.6922218193613,92
176.027683615819,64.6922218193613,50
176.11186440678,64.6922218193613,19
176.19604519774,64.6922218193613,10
176.280225988701,64.6922218193613,2
176.364406779661,64.6922218193613,1
176.448587570621,64.6922218193613,1
176.532768361582,64.6922218193613,6
176.616949152542,64.6922218193613,2
176.701129943503,64.6922218193613,-3
176.785310734463,64.6922218193613,-5
